31006
16800;X = 1.625122	Y = 0.750122	Z = -2.686890
16805;X = 2.405029	Y = -2.875610	Z = -3.251099
16809;X = 2.405029	Y = -2.875610	Z = -3.251099
16815;X = 2.312012	Y = 2.563477	Z = -1.501465
16819;X = 2.312012	Y = 2.563477	Z = -1.501465
16824;X = -3.468018	Y = -0.655762	Z = 1.468750
16828;X = -3.468018	Y = -0.655762	Z = 1.468750
16833;X = -3.844238	Y = 3.187622	Z = -1.186890
16837;X = -3.844238	Y = 3.187622	Z = -1.186890
16842;X = -3.844238	Y = 3.187622	Z = -1.186890
16846;X = -3.562256	Y = -3.750610	Z = -0.59460
16851;X = -3.562256	Y = -3.750610	Z = -0.594360
16857;X = -3.032104	Y = 1.156006	Z = -3.031738
16861;X = -3.032104	Y = 1.156006	Z = -3.031738
16866;X = -3.969238	Y = -3.719360	Z = -3.968140
16870;X = -3.969238	Y = -3.719360	Z = -3.968140
16875;X = 1.156494	Y = 2.313110	Z = -0.843506
16879;X = 1.156494	Y = 2.313110	Z = -0.843506
16884;X = 1.936401	Y = 3.531128	Z = -0.280518
16888;X = 1.936401	Y = 3.531128	Z = -0.280518
16893;X = 1.936401	Y = 3.531128	Z = -0.280518
16898;X = 1.874878	Y = -2.312012	Z = -1.499634
16903;X = 1.874878	Y = -2.312012	Z = -1.499634
16907;X = 1.530884	Y = -2.594727	Z = -3.313232
16912;X = 1.530884	Y = -2.594727	Z = -3.313232
16916;X = 1.187622	Y = -3.843140	Z = 3.218628
16921;X = 1.187622	Y = -3.843140	Z = 3.218628
16925;X = -3.188843	Y = -3.750488	Z = -0.094238
16930;X = -3.188843	Y = -3.750488	Z = -0.094238
16934;X = -2.468994	Y = -3.812866	Z = 1.313110
16940;X = -2.468994	Y = -3.812866	Z = 1.313110
16944;X = -2.468994	Y = -3.812866	Z = 1.313110
16949;X = 2.875854	Y = -3.749268	Z = -2.843872
16954;X = 2.875854	Y = -3.749268	Z = -2.843872
16958;X = -1.063843	Y = 1.625610	Z = 3.781006
16963;X = -1.063843	Y = 1.625610	Z = 3.781006
16967;X = -2.156372	Y = -2.437866	Z = 1.531982
66972;X = -2.156372	Y = -2.437866	Z = 1.531982
16976;X = -0.969116	Y = -2.311768	Z = 2.312500
16982;X = -0.969116	Y = -2.311768	Z = 2.312500
16986;X = -1.782227	Y = 3.593262	Z = 1.687378
16991;X = -1.782227	Y = 3.593262	Z = 1.687378
16995;X = -1.782227	Y = 3.593262	Z = 1.687378
17000;X = 3.000000	Y = 3.968872	Z = 3.937134
17004;X = 3.000000	Y = 3.968872	Z = 3.937134
17009;X = 3.749390	Y = 2.249390	Z = -1.405884
17013;X = 3.749390	Y = 2.249390	Z = -1.405884
17018;X = 1.498535	Y = -2.187866	Z = -3.813843
17022;X = 1.498535	Y = -2.187866	Z = -3.813843
17028;X = -1.624878	Y = 0.218018	Z = -3.282227
17032;X = -1.624878	Y = 0.218018	Z = -3.282227
17037;X = -3.031860	Y = 1.968018	Z = -3.437012
17041;X = -3.031860	Y = 1.968018	Z = -3.437012
17046;X = -3.031860	Y = 1.968018	Z = -3.437012
17050;X = 1.342651	Y = -0.531738	Z = -1.750977
17055;X = 1.342651	Y = -0.531738	Z = -1.750977
17060;X = 1.249512	Y = -1.437500	Z = -1.374023
17064;X = 1.249512	Y = -1.437500	Z = -1.374023
17070;X = 1.687988	Y = 1.188232	Z = -2.624878
17074;X = 1.687988	Y = 1.188232	Z = -2.624878
17079;X = 3.375854	Y = 1.718750	Z = 0.593506
17083;X = 3.375854	Y = 1.718750	Z = 0.593506
17088;X = 2.686279	Y = -2.656982	Z = 3.187622
17092;X = 2.686279	Y = -2.656982	Z = 3.187622
17097;X = 2.686279	Y = -2.656982	Z = 3.187622
17101;X = 1.312500	Y = 0.312866	Z = 3.562378
17106;X = 1.312500	Y = 0.312866	Z = 3.562378
17111;X = 2.656738	Y = -0.656616	Z = -2.407349
17116;X = 2.656738	Y = -0.656616	Z = -2.407349
17120;X = -1.156250	Y = -3.062622	Z = 3.562866
17125;X = -1.156250	Y = -3.062622	Z = 3.562866
17129;X = -1.469238	Y = 3.811768	Z = -0.499878
17134;X = -1.469238	Y = 3.811768	Z = -0.499878
17138;X = 3.343506	Y = -1.250488	Z = 2.968384
17143;X = 3.343506	Y = -1.250488	Z = 2.968384
17147;X = 3.343506	Y = -1.250488	Z = 2.968384
17153;X = -1.125610	Y = -1.469116	Z = 0.655029
17158;X = -1.125610	Y = -1.469116	Z = 0.655029
17162;X = 2.062012	Y = -0.500488	Z = 1.344727
17167;X = 2.062012	Y = -0.500488	Z = 1.344727
17171;X = 0.124512	Y = 1.499878	Z = -2.530395
17176;X = 0.124512	Y = 1.499878	Z = -2.530395
17180;X = 0.218018	Y = -1.906128	Z = -3.812134
17185;X = 0.218018	Y = -1.906128	Z = -3.812134
17189;X = -0.500366	Y = 1.406494	Z = -1.500122
17195;X = -0.500366	Y = 1.406494	Z = -1.500122
17199;X = -0.500366	Y = 1.406494	Z = -1.500122
17204;X = 2.625000	Y = -1.687012	Z = 3.218750
17208;X = 2.625000	Y = -1.687012	Z = 3.218750
17213;X = -2.344604	Y = -2.374878	Z = 1.251099
17217;X = -2.344604	Y = -2.374878	Z = 1.251099
17222;X = 2.218506	Y = -1.749390	Z = 2.938110
17226;X = 2.218506	Y = -1.749390	Z = 2.938110
17231;X = -0.124634	Y = -0.000854	Z = 1.844360
17235;X = -0.124634	Y = -0.000854	Z = 1.844360
17241;X = 1.029785	Y = -1.064087	Z = 3.281860
17245;X = 1.029785	Y = -1.064087	Z = 3.281860
17250;X = 1.029785	Y = -1.064087	Z = 3.281860
17254;X = -3.157104	Y = 2.374390	Z = -1.343872
17259;X = -3.157104	Y = 2.374390	Z = -1.343872
17263;X = -1.999878	Y = -2.124268	Z = 2.687256
17268;X = -1.999878	Y = -2.124268	Z = 2.687256
17272;X = 3.780395	Y = -3.218750	Z = 0.157349
17277;X = 3.780395	Y = -3.218750	Z = 0.157349
17282;X = -0.282349	Y = -2.687744	Z = -3.156616
17287;X = -0.282349	Y = -2.687744	Z = -3.156616
17291;X = 1.687134	Y = 2.499390	Z = 3.874878
17296;X = 1.687134	Y = 2.499390	Z = 3.874878
17300;X = 1.687134	Y = 2.499390	Z = 3.874878
17305;X = 0.344360	Y = 1.031738	Z = -0.031250
17310;X = 0.344360	Y = 1.031738	Z = -0.031250
17314;X = -0.219238	Y = 0.000854	Z = -1.625244
17319;X = -0.219238	Y = 0.000854	Z = -1.625244
17324;X = 3.999512	Y = -3.312012	Z = -1.969482
17329;X = 3.999512	Y = -3.312012	Z = -1.969482
17333;X = -0.812866	Y = 1.312012	Z = -0.595337
17338;X = -0.812866	Y = 1.312012	Z = -0.595337
17342;X = 2.218872	Y = -0.343994	Z = 0.406494
17347;X = 2.218872	Y = -0.343994	Z = 0.406494
17351;X = 2.218872	Y = -0.343994	Z = 0.406494
17356;X = 1.156982	Y = -0.561645	Z = 2.937622
17360;X = 1.156982	Y = -0.561645	Z = 2.937622
17366;X = 2.313599	Y = -3.686890	Z = 2.842773
17370;X = 2.313599	Y = -3.686890	Z = 2.842773
17375;X = -3.407715	Y = -2.813354	Z = 2.751099
17379;X = -3.407715	Y = -2.813354	Z = 2.751099
17384;X = -3.563232	Y = -1.313232	Z = 3.001099
17388;X = -3.563232	Y = -1.313232	Z = 3.001099
17393;X = -1.624756	Y = -3.686523	Z = 3.624512
17397;X = -1.624756	Y = -3.686523	Z = 3.624512
17402;X = -1.624756	Y = -3.686523	Z = 3.624512
17406;X = 2.217895	Y = 3.843872	Z = 1.999756
17412;X = 2.217895	Y = 3.843872	Z = 1.999756
17417;X = -1.125732	Y = 1.501099	Z = 2.563232
17421;X = -1.125732	Y = 1.501099	Z = 2.563232
17426;X = 3.031250	Y = 3.155273	Z = -3.749023
17430;X = 3.031250	Y = 3.155273	Z = -3.749023
17435;X = 3.343872	Y = -2.374756	Z = -0.968506
17439;X = 3.343872	Y = -2.374756	Z = -0.968506
17444;X = -1.343628	Y = 3.561890	Z = -0.063721
17448;X = -1.343628	Y = 3.561890	Z = -0.063721
17454;X = -3.844849	Y = 3.499878	Z = 2.218018
17458;X = -3.844849	Y = 3.499878	Z = 2.218018
17463;X = -3.844849	Y = 3.499878	Z = 2.218018
17467;X = -1.688110	Y = -1.125366	Z = 3.281006
17472;X = -1.688110	Y = -1.125366	Z = 3.281006
17476;X = 0.280396	Y = -0.093994	Z = 1.374268
17481;X = 0.280396	Y = -0.093994	Z = 1.374268
17485;X = -1.218140	Y = 1.906250	Z = 2.248657
17490;X = -1.218140	Y = 1.906250	Z = 2.248657
17495;X = -3.625610	Y = 3.874512	Z = -3.125366
17500;X = -3.625610	Y = 3.874512	Z = -3.125366
17504;X = -0.063110	Y = 0.656128	Z = -2.969849
17509;X = -0.063110	Y = 0.656128	Z = -2.969849
17513;X = -0.063110	Y = 0.656128	Z = -2.969849
17518;X = -3.157104	Y = -2.063599	Z = -0.186157
17522;X = -3.157104	Y = -2.063599	Z = -0.186157
17527;X = -1.061890	Y = -2.500244	Z = 1.282104
17532;X = -1.061890	Y = -2.500244	Z = 1.282104
17537;X = 1.499512	Y = 1.874756	Z = -3.904907
17542;X = 1.499512	Y = 1.874756	Z = -3.904907
17546;X = 3.687256	Y = -2.219360	Z = 0.813110
17551;X = 3.687256	Y = -2.219360	Z = 0.813110
17555;X = 2.562012	Y = 2.498779	Z = -3.280029
17560;X = 2.562012	Y = 2.498779	Z = -3.280029
17564;X = 2.562012	Y = 2.498779	Z = -3.280029
17569;X = 0.937622	Y = -2.187866	Z = -1.468628
17573;X = 0.937622	Y = -2.187866	Z = -1.468628
17579;X = -1.876099	Y = 2.624390	Z = 2.781982
17583;X = -1.876099	Y = 2.624390	Z = 2.781982
17588;X = -3.969116	Y = 0.312744	Z = -3.123901
17592;X = -3.969116	Y = 0.312744	Z = -3.123901
17597;X = 1.249634	Y = -3.499390	Z = -3.124634
17601;X = 1.249634	Y = -3.499390	Z = -3.124634
17606;X = 3.000000	Y = -1.062622	Z = -0.125488
17610;X = 3.000000	Y = -1.062622	Z = -0.125488
17615;X = 3.000000	Y = -1.062622	Z = -0.125488
17619;X = 3.217163	Y = 3.499145	Z = 1.907471
17625;X = 3.217163	Y = 3.499145	Z = 1.907471
17629;X = 3.156006	Y = -2.155884	Z = 3.812866
17634;X = 3.156006	Y = -2.155884	Z = 3.812866
17638;X = 0.500610	Y = -1.281738	Z = 3.187256
17643;X = 0.500610	Y = -1.281738	Z = 3.187256
17647;X = 1.873779	Y = -0.093384	Z = -2.750854
17652;X = 1.873779	Y = -0.093384	Z = -2.750854
17656;X = -0.688110	Y = -2.313110	Z = 2.936401
17661;X = -0.688110	Y = -2.313110	Z = 2.936401
17666;X = -0.688110	Y = -2.313110	Z = 2.936401
17671;X = 2.626099	Y = 2.407471	Z = 0.311768
17676;X = 2.626099	Y = 2.407471	Z = 0.311768
17680;X = -2.999634	Y = 0.749145	Z = -0.186890
17685;X = -2.999634	Y = 0.749145	Z = -0.186890
17689;X = 1.593506	Y = 2.655762	Z = 3.875244
17694;X = 1.593506	Y = 2.655762	Z = 3.875244
17698;X = 1.780518	Y = 3.873901	Z = 2.467895
17703;X = 1.780518	Y = 3.873901	Z = 2.467895
17708;X = -1.562622	Y = 2.342895	Z = 0.938110
17713;X = -1.562622	Y = 2.342895	Z = 0.938110
17717;X = -1.562622	Y = 2.342895	Z = 0.938110
17722;X = -3.375244	Y = 3.156128	Z = -1.874756
17726;X = -3.375244	Y = 3.156128	Z = -1.874756
17731;X = -0.688110	Y = -2.281372	Z = 0.343262
17735;X = -0.688110	Y = -2.281372	Z = 0.343262
17740;X = 3.593018	Y = -0.031616	Z = -1.970215
17744;X = 3.593018	Y = -0.031616	Z = -1.970215
17750;X = 3.843140	Y = -3.750610	Z = -2.625610
17754;X = 3.843140	Y = -3.750610	Z = -2.625610
17759;X = 0.562988	Y = 2.531006	Z = -3.781006
17763;X = 0.562988	Y = 2.531006	Z = -3.781006
17768;X = 0.562988	Y = 2.531006	Z = -3.781006
17772;X = -3.813110	Y = 3.874145	Z = 1.999878
17777;X = -3.813110	Y = 3.874145	Z = 1.999878
17781;X = -0.313477	Y = 2.968384	Z = 2.093994
17786;X = -0.313477	Y = 2.968384	Z = 2.093994
17790;X = -0.219727	Y = 2.687744	Z = 0.219360
17796;X = -0.219727	Y = 2.687744	Z = 0.219360
17800;X = 2.281372	Y = 1.562866	Z = 3.157349
17805;X = 2.281372	Y = 1.562866	Z = 3.157349
17810;X = -3.406250	Y = -1.312012	Z = 0.343872
17814;X = -3.406250	Y = -1.312012	Z = 0.343872
17819;X = -3.406250	Y = -1.312012	Z = 0.343872
17823;X = -0.875732	Y = -1.781372	Z = -3.750244
17828;X = -0.875732	Y = -1.781372	Z = -3.750244
17832;X = -2.313354	Y = 3.999878	Z = -3.342651
17838;X = -2.313354	Y = 3.999878	Z = -3.342651
17842;X = -0.718628	Y = 2.030518	Z = -1.406616
17847;X = -0.718628	Y = 2.030518	Z = -1.406616
17851;X = 1.874023	Y = -2.562988	Z = 3.625366
17856;X = 1.874023	Y = -2.562988	Z = 3.625366
17860;X = -0.094482	Y = -3.251221	Z = -0.718750
17865;X = -0.094482	Y = -3.251221	Z = -0.718750
17869;X = -0.094482	Y = -3.251221	Z = -0.718750
17874;X = -0.437378	Y = -1.999634	Z = 3.250610
17879;X = -0.437378	Y = -1.999634	Z = 3.250610
17884;X = 2.250122	Y = -2.999634	Z = 2.437866
17888;X = 2.250122	Y = -2.999634	Z = 2.437866
17893;X = -2.125000	Y = 0.405396	Z = 3.000122
17897;X = -2.125000	Y = 0.405396	Z = 3.000122
17902;X = -2.845093	Y = 3.155884	Z = -3.593140
17906;X = -2.845093	Y = 3.155884	Z = -3.593140
17911;X = 2.249756	Y = 1.031738	Z = 3.562378
17916;X = 2.249756	Y = 1.031738	Z = 3.562378
17921;X = 2.249756	Y = 1.031738	Z = 3.562378
17926;X = -1.719727	Y = -2.874878	Z = -3.656006
17930;X = -1.719727	Y = -2.874878	Z = -3.656006
17935;X = 3.874512	Y = -2.343872	Z = 1.156860
17939;X = 3.874512	Y = -2.343872	Z = 1.156860
17944;X = -2.500732	Y = -0.688721	Z = 3.594238
17948;X = -2.500732	Y = -0.688721	Z = 3.594238
17953;X   0.155884	Y = -0.843262	Z = -1.312378
17957;X = 0.155884	Y = -0.843262	Z = -1.312378
17963;X = 3.405640	Y = -1.594238	Z = -3.123901
17967;X = 3.405640	Y = -1.594238	Z = -3.123901
17972;X = 3.405640	Y = -1.594238	Z = -3.123901
17976;X = -0.718872	Y = -3.781006	Z = -0.375854
17981;X = -0.718872	Y = -3.781006	Z = -0.375854
17985;X = 1.468384	Y = 1.937622	Z = -2.625732
17990;X = 1.468384	Y = 1.937622	Z = -2.625732
17994;X = -1.468262	Y = 2.344360	Z = 2.562012
17999;X = -1.468262	Y = 2.344360	Z = 2.562012
18003;X = -1.468872	Y = -1.282104	Z = 0.968750
18009;X = -1.468872	Y = -1.282104	Z = 0.968750
18013;X = 3.124390	Y = -2.718262	Z = -1.906860
18018;X = 3.124390	Y = -2.718262	Z = -1.906860
18023;X = 3.124390	Y = -2.718262	Z = -1.906860
18027;X = 1.811523	Y = 1.593628	Z = 1.125488
18032;X = 1.811523	Y = 1.593628	Z = 1.125488
18036;X = 3.937500	Y = -1.187866	Z = -0.874268
18041;X = 3.937500	Y = -1.187866	Z = -0.874268
18045;X = -2.969238	Y = -1.562622	Z = 3.999268
18051;X = -2.969238	Y = -1.562622	Z = 3.999268
18055;X = -2.219116	Y = 3.062500	Z = -2.095093
18060;X = -2.219116	Y = 3.062500	Z = -2.095093
18064;X = 0.125366	Y = 0.813110	Z = -3.124878
18069;X = 0.125366	Y = 0.813110	Z = -3.124878
18073;X = 0.125366	Y = 0.813110	Z = -3.124878
18078;X = 2.687012	Y = -0.343506	Z = -0.718506
18082;X = 2.687012	Y = -0.343506	Z = -0.718506
18087; = -1.468384	Y = -1.093262	Z = -2.187744
18092;X = -1.468384	Y = -1.093262	Z = -2.187744
18097;X = -0.938599	Y = 1.812256	Z = -3.093628
18101;X = -0.938599	Y = 1.812256	Z = -3.093628
18106;X = 3.093262	Y = 2.156128	Z = -3.344116
18110;X = 3.093262	Y = 2.156128	Z = -3.344116
18115;X = 2.594727	Y = -1.624756	Z = 2.531982
18120;X = 2.594727	Y = -1.624756	Z = .531982
18124;X = 2.594727	Y = -1.624756	Z = 2.531982
18129;X = 3.842895	Y = -3.187500	Z = -2.125854
18134;X = 3.842895	Y = -3.187500	Z = -2.125854
18139;X = -1.875854	Y = -0.249512	Z = -2.655273
18143;X = -1.875854	Y = -0.249512	Z = -2.655273
18148;X = -2.906494	Y = 0.062866	Z = -2.687866
18152;X = -2.906494	Y = 0.062866	Z = -2.687866
18157;X = 0.124878	Y = 1.844116	Z = -0.969482
18161;X = 0.124878	Y = 1.844116	Z = -0.969482
18166;X  -2.499756	Y = 2.906006	Z = 1.531250
18170;X = -2.499756	Y = 2.906006	Z = 1.531250
18176;X = -2.499756	Y = 2.906006	Z = 1.531250
18180;X = -3.312866	Y = -3.219116	Z = 0.781738
18185;X = -3.312866	Y = -3.219116	Z = 0.781738
18189;X = -1.812744	Y = 3.875488	Z = -1.968994
18194;X = -1.812744	Y = 3.875488	Z = -1.968994
18198;X = -0.624512	Y = -0.373901	Z = -0.782104
18203;X = -0.624512	Y = -0.373901	Z = -0.782104
18207;X = 2.406372	Y = -1.218994	Z = 0.468384
18212;X = 2.406372	Y = -1.218994	Z = 0.468384
18216;X = -3.750244	Y = 1.999145	Z = 0.720215
18222;X = -3.750244	Y = 1.999145	Z = 0.720215
18226;X = -2.343628	Y = 2.656372	Z = -2.781250
18231;X = -2.343628	Y = 2.656372	Z = -2.781250
18236;X = -2.343628	Y = 2.656372	Z= -2.781250
18240;X = -1.561523	Y = -0.905762	Z = 1.406494
18245;X = -1.561523	Y = -0.905762	Z = 1.406494
18249;X = -3.250000	Y = 2.375977	Z = 2.156982
18254;X = -3.250000	Y = 2.375977	Z = 2.156982
18258;X = -2.969727	Y = 1.094604	Z = 1.063110
18264;X = -2.969727	Y = 1.094604	Z = 1.063110
18268;X = -3.718872	Y = -0.438232	Z = -2.280640
18273;X = -3.718872	Y = -0.438232	Z = -2.280640
18277;X = -0.000488	Y = 3.280395	Z = -3.406006
18282;X = -0.000488	Y = 3.280395	Z = -3.406006
18286;X = -0.000488	Y = 3.280395	Z = -3.406006
18291;X = 0.188110	Y = 2.250854	Z = -1.842895
18295;X = 0.188110	Y = 2.250854	Z = -1.842895
18300;X = 0.749878	Y = 3.249878	Z = 3.249390
18305;X = 0.749878	Y = 3.249878	Z = 3.249390
18310;X = 0.499512	Y = -3.187622	Z = -3.031494
18314;X = 0.499512	Y = -3.187622	Z = -3.031494
18319;X = -2.156860	Y = -3.281738	Z = 0.688354
18323;X = -2.156860	Y = -3.281738	Z = 0.688354
18328;X = 3.406982	Y = 1.499023	Z = -2.186890
18332;X = 3.406982	Y = 1.499023	Z = -2.186890
18337;X = 3.406982	Y = 1.499023	Z = -2.186890
18341;X = -0.094727	Y = -0.157593	Z = -3.530762
18347;X = -0.094727	Y = -0.157593	Z = -3.530762
18351;X = -0.969971	Y = 3.999268	Z = -1.842773
18356;X = -0.969971	Y = 3.999268	Z = -1.842773
18360;X = 3.594971	Y = 3.124634	Z = 1.688599
18365;X = 3.594971	Y = 3.124634	Z = 1.688599
18369;X = 0.718750	Y = -2.250244	Z = 1.937622
18374;X = 0.718750	Y = -2.250244	Z = 1.937622
18378;X = 3.968140	Y = 0.718140	Z = 3.030884
18383;X = 3.968140	Y = 0.718140	Z = 3.030884
18387;X = 3.968140	Y = 0.718140	Z = 3.030884
18393;X = 0.436646	Y = 3.624512	Z = -1.280640
18397;X = 0.436646	Y = 3.624512	Z = -1.280640
18402;X = -1.782227	Y = 0.718384	Z = -3.374145
18407;X = -1.782227	Y = 0.718384	Z = -3.374145
18411;X = 0.468262	Y = 2.406128	Z = 2.249878
18416;X = 0.468262	Y = 2.406128	Z = 2.249878
18420;X = 2.280395	Y = 3.343506	Z = -3.626221
18425;X = 2.280395	Y = 3.343506	Z = -3.626221
18429;X = -2.406494	Y = 2.686768	Z = -1.157104
18435;X = -2.406494	Y = 2.686768	Z = -1.157104
18439;X = -2.406494	Y = 2.686768	Z = -1.157104
18444;X = -0.968506	Y = -1.374634	Z = -1.687866
18448;X = -0.968506	Y = -1.374634	Z = -1.687866
18453;X = 3.187622	Y = -0.686768	Z = 2.531006
18457;X = 3.187622	Y = -0.686768	Z = 2.531006
18462;X = -3.969604	Y = -1.376587	Z = 3.063477
18466;X = -3.969604	Y = -1.376587	Z = 3.063477
18771;X = -1.062500	Y = 2.094116	Z = -3.626343
18476;X = -1.062500	Y = 2.094116	Z = -3.626343
18481;X = 0.718994	Y = 0.062622	Z = 3.562866
18485;X = 0.718994	Y = 0.062622	Z = 3.562866
18490;X = 0.718994	Y = 0.062622	Z = 3.562866
18494;X = 1.000244	Y = 1.780762	Z = 0.594849
18499;X = 1.000244	Y = 1.780762	Z = 0.594849
18503;X = -1.282104	Y = -3.687866	Z = 0.312744
18508;X = -1.282104	Y = -3.687866	Z = 0.312744
18512;X = -0.719238	Y = -3.875244	Z = 3.219116
18518;X = -0.719238	Y = -3.875244	Z = 3.219116
18522;X = 2.750977	Y = -3.062256	Z = 3.219727
18527;X = 2.750977	Y = -3.062256	Z = 3.219727
18532;X = -3.50366	Y = 1.968872	Z = -3.12510
18536;X = -3.500366	Y = 1.968872	Z = -3.125610
18541;X = -3.500366	Y = 1.968872	Z = -3.125610
18545;X = -3.562256	Y = 2.468994	Z = 1.719482
18550;X = -3.562256	Y = 2.468994	Z = 1.719482
18554;X = -0.781860	Y = 3.124756	Z = -3.280884
18560;X = -0.781860	Y = 3.124756	Z = -3.280884
18564;X = 0.344727	Y = -1.031982	Z = 0.656372
18569;X = 0.344727	Y = -1.031982	Z = 0.656372
18573;X = 3.249878	Y = 0.313599	Z = -1.061401
18578;X = 3.249878	Y = 0.313599	Z = -1.061401
18582;X = 2.717895	Y = -3.782104	Z = 0.375000
18587;X = 2.717895	Y = -3.782104	Z = 0.375000
18591;X = 2.717895	Y = -3.782104	Z = 0.375000
18596;X = -2.500854	Y = 0.750000	Z = 2.187988
18600;X = -2.500854	Y = 0.750000	Z = 2.187988
18606;X = 1.936523	Y = 1.844116	Z = 1.625977
18610;X = 1.936523	Y = 1.844116	Z = 1.625977
18615;X = -1.625610	Y = -2.625122	Z = 0.718994
18619;X = -1.625610	Y = -2.625122	Z = 0.718994
18624;X = -1.625122	Y = -0.282227	Z = 3.186645
18628;X = -1.625122	Y = -0.282227	Z = 3.186645
18633;X = 2.593140	Y = -0.625488	Z = -3.686890
18637;X = 2.593140	Y = -0.625488	Z = -3.686890
18642;X = 2.593140	Y = -0.625488	Z = -3.686890
18647;X = 2.405762	Y = 0.844360	Z = -1.094971
18652;X = 2.405762	Y = 0.844360	Z = -1.094971
18656;X = -3.781860	Y = -3.407471	Z = -1.563232
18661;X = -3.781860	Y = -3.407471	Z = -1.563232
18666;X = -1.375732	Y = -3.186768	Z = -1.937500
18670;X = -1.375732	Y = -3.186768	Z = -1.937500
18675;X = -0.218506	Y = 1.281494	Z = 2.250854
18679;X = -0.218506	Y = 1.281494	Z = 2.250854
18684;X = 1.750488	Y = 3.124878	Z = 0.031738
18689;X = 1.750488	Y = 3.124878	Z = 0.031738
18694;X = 1.750488	Y = 3.124878	Z = 0.031738
18698;X = 0.031616	Y = 3.781372	Z = -3.687256
18703;X = 0.031616	Y = 3.781372	Z = -3.687256
18707;X = 0.124512	Y = 1.687500	Z = -0.875732
18712;X = 0.124512	Y = 1.687500	Z = -0.875732
18716;X = 2.312256	Y = 0.405884	Z   3.344238
18721;X = 2.312256	Y = 0.405884	Z = 3.344238
18725;X = 3.250244	Y = -3.219604	Z = -0.499512
18731;X = 3.250244	Y = -3.219604	Z = -0.499512
17735;X = -2.312622	Y = 3.562500	Z = -3.531738
18740;X = -2.312622	Y = 3.562500	Z = -3.531738
18744;X = -2.312622	Y = 3.562500	Z = -3.531738
18749;X = -0.813477	Y== 2.281250	Z = -0.624512
18753;X = -0.813477	Y = 2.281250	Z = -0.624512
18758;X = -0.937866	Y = -1.500366	Z = 2.375000
18762;X = -0.937866	Y = -1.500366	Z = 2.375000
18767;X = 1.030640	Y = -3.686523	Z = -3.063354
18771;X = 1.030640	Y = -3.686523	Z = -3.063354
18777;X = -3.656494	Y = -1.344482	Z = -2.125977
18781;X = -3.656494	Y = -1.344482	Z = -2.125977
18786;X = 1.593018	Y = -3.593262	Z = -2.687622
18791;X = 1.593018	Y = -3.593262	Z = -2.687622
18795;X = 1.593018	Y = -3.593262	Z = -2.687622
18800;X = -1.218994	Y = -0.750244	Z = 3.875977
18804;X = -1.218994	Y = -0.750244	Z = 3.875977
18809;X = -3.655518	Y = 0.751099	Z = 3.687012
18813;X = -3.655518	Y = 0.751099	Z = 3.687012
18819;X = 2.375244	Y = -2.125732	Z = 0.873901
18823;X = 2.375244	Y = -2.125732	Z = 0.873901
18828;X = -2.250854	Y = 0.687256	Z = -3.687866
18832;X = -2.250854	Y = 0.687256	Z = -3.687866
18837;X = 1.093018	Y = 1.311645	Z = -3.031982
18841;X = 1.093018	Y = 1.311645	Z = -3.031982
18846;X = 1.093018	Y = 1.311645	Z = -3.031982
18850;X = 1.531494	Y = 2.250000	Z = 1.249756
18855;X = 1.531494	 = 2.250000	Z = 1.249756
18860;X = -1.594238	Y = 1.593018	Z = -2.562622
18865;X = -1.594238	Y = 1.593018	Z = -2.562622
18869;X = -3.813354	Y = -0.156250	Z = 2.406128
18874;X = -3.813354	Y = -0.156250	Z = 2.406128
18878;X = -0.717895	Y = -3.061890	Z = 3.811279
18883;X = -0.717895	Y = -3.061890	Z = 3.811279
18887X = -0.468628	  = 3.063110	Z = 0.468140
18892;X = -0.468628	Y = 3.063110	Z = 0.468140
18896;X = -0.468628	Y = 3.063110	Z = 0.468140
18902;X = 1.280518	Y = -2.156860	Z = 3.594849
18907;X = 1.280518	Y = -2.156860	Z = 3.594849
18911;X = -0.031616	Y = 0.781494	Z = -1.094604
18916;X = -0.031616	Y = 0.781494	Z = -1.094604
18920;X = 0.625000	Y = 2.468262	Z = 2.282349
18925;X = 0.625000	Y = 2.468262	Z = 2.282349
18929;X = 3.843140	Y = 0.937256	Z = 2.218872
18934;X = 3.843140	Y = 0.937256	Z = 2.218872
18938;X = 1.968262	Y = -2.594238	Z = -1.970215
18944;X = 1.968262	Y = -2.594238	Z = -1.970215
18948;X = 1.968262	Y = -2.594238	Z = -1.970215
18953;X = 1.249390	Y = 3.405640	Z = -3.874878
18957;X = 1.249390	Y = 3.405640	Z = -3.874878
18962;X = -3.655395	Y = -1.905273	Z = -2.281738
18966;X = -3.655395	Y = -1.905273	Z = -2.281738
18971;X = 0.656860	Y = -2.499756	Z = 1.219482
18975;X = 0.656860	Y = -2.499756	Z = 1.219482
18980;X = -0.562500	Y = 0.906738	Z = -3.968872
18984;X = -0.562500	Y = 0.906738	Z = -3.968872
18990;X = 3.937256	Y = -0.156250	Z = 1.531250
18994;X = 3.937256	Y = -0.156250	Z = 1.531250
18999;X = 3.937256	Y = -0.156250	Z = 1.531250
19003;X = 1.156128	Y = -2.249512	Z = -1.125244
19008;X = 1.156128	Y = -2.249512	Z = -1.125244
19012;X = 2.093506	Y = -2.094116	Z = -0.531982
19017;X = 2.093506	Y = -2.094116	Z = -0.531982
19021;X = -1.125732	Y = 1.468262	Z = 3.218994
19026;X = -1.125732	Y = 1.468262	Z = 3.218994
